keyword,degree,betweenness,eigenvector,closeness
grishin calculus,0.021229050279329607,3.277158441875745e-05,0.00038222358466514063,0.3851118760757315
lambek grishin,0.021229050279329607,3.277158441875745e-05,0.00038222358466514063,0.3851118760757315
korean,0.0335195530726257,4.063083049371917e-05,0.011441477281859761,0.4856212696690179
management,0.026815642458100558,8.36909196664426e-05,0.002344357258923392,0.4753053637812002
quality,0.10837988826815642,0.0010461989260220415,0.022763351051400267,0.515850144092219
assessment,0.04022346368715084,0.0002427028116546866,0.005943808260082611,0.5059355568117581
software,0.043575418994413403,0.00029739866986775213,0.00671928676075581,0.5016816143497758
need,0.05698324022346368,0.00038300486122702974,0.009722651769060684,0.5025266704098821
open,0.04692737430167598,0.00025866802403861256,0.006437695031204191,0.4922992299229923
selection,0.04022346368715084,0.00012925531689212452,0.006235645987985945,0.47480106100795755
similar,0.029050279329608936,0.00012549979005440967,0.004272801171614222,0.4974986103390773
deal,0.03128491620111731,0.0001315570407036199,0.004057373791688058,0.4920285871357889
prediction,0.024581005586592177,7.280581263354155e-05,0.006936877324418819,0.47733333333333333
semantic similarity,0.043575418994413403,0.0001836420382102347,0.008348290852345492,0.5028089887640449
effect,0.041340782122905026,0.00033059687443753,0.005520629673290655,0.4969461410327596
adequate,0.024581005586592177,0.0002281638236423305,0.002216839405919355,0.45224861040929765
conception,0.025698324022346366,0.00016889504940989283,0.0024031184679385188,0.4758107389686337
domain specific,0.042458100558659215,0.00015762885353782057,0.007351330987437936,0.5045095828635852
specific,0.09608938547486033,0.0007431640580643835,0.023961208403402556,0.5170421721548238
chain,0.04581005586592178,0.00015745657554543365,0.008358266486316504,0.4994419642857143
short,0.04022346368715084,0.0002120902641845601,0.006344179609696965,0.4969461410327596
russian,0.043575418994413403,0.0003241879593328035,0.007036983288671393,0.4922992299229923
nous,0.017877094972067038,6.463240232569838e-05,0.0019655886029819685,0.45944558521560575
dialect,0.03798882681564245,0.0001266808560235669,0.007944440926529265,0.48641304347826086
group,0.03910614525139664,0.00023301578456286128,0.005680181436973684,0.5039414414414415
unl,0.026815642458100558,3.814034703403178e-05,0.006155328380191866,0.488803932277444
interaction,0.0335195530726257,0.00011111008549700275,0.003774610401595718,0.4796355841371919
online,0.055865921787709494,0.0005299443682921115,0.007902244375910698,0.5085227272727273
sign,0.06256983240223463,0.00018593223840722835,0.021984161316207264,0.4939293598233996
important,0.05251396648044692,0.0003350126625829804,0.006773874270248798,0.504225352112676
family,0.035754189944134075,0.0005681218198275889,0.0037360396103586022,0.4848320693391116
encoding,0.03910614525139664,0.00020824826766984022,0.003566453531333865,0.4950221238938053
tei,0.02011173184357542,5.4766851790213406e-05,0.0010056771597854188,0.43194980694980695
digital,0.02346368715083799,0.00011107359329592014,0.0031534819352427865,0.4806659505907626
mention,0.042458100558659215,0.00027199224113055116,0.005378533105734841,0.47733333333333333
coreference resolution,0.029050279329608936,7.931623682771146e-05,0.004166562716233344,0.48118279569892475
character,0.1106145251396648,0.0014279882327651163,0.02689272269163065,0.5194428322692978
chinese,0.0759776536312849,0.0007790459650892325,0.017545528124009366,0.50997150997151
letter,0.027932960893854747,0.00012723071490011574,0.006244162809200046,0.47354497354497355
sandhi,0.03128491620111731,3.251268209282053e-05,0.007917849921017196,0.4268001907486886
hindi,0.06256983240223463,0.00027928330096624906,0.02125744230990631,0.4848320693391116
cognitive,0.03240223463687151,0.0001009511492074164,0.003892839512307597,0.48933843630399126
handwriting,0.029050279329608936,4.660303708496324e-05,0.006507573381737544,0.46785154208050184
produced,0.03128491620111731,4.6268746964469504e-05,0.0075078387259958764,0.4656607700312175
service,0.029050279329608936,0.0001001409303219136,0.004323615567027269,0.49175824175824173
writing,0.05810055865921787,0.00030853842989304674,0.012117328876267472,0.5014005602240896
abbreviation,0.03910614525139664,0.00013833852852113785,0.008566446014924255,0.4822198275862069
annotator,0.04022346368715084,0.00019466103484602645,0.0037168890504415265,0.47682472029834844
punjabi,0.035754189944134075,0.00010870584577153238,0.0076482283580639005,0.4986072423398329
sanskrit,0.04469273743016759,0.0001077669167853603,0.010438013362516202,0.4904109589041096
conjunction,0.035754189944134075,7.059356974603634e-05,0.007138041108097711,0.4758107389686337
euphonic,0.026815642458100558,1.2342177206463524e-05,0.005957529141187806,0.4432887568103021
euphonic conjunction,0.026815642458100558,1.2342177206463524e-05,0.005957529141187806,0.4432887568103021
individual,0.0335195530726257,9.935188704311639e-05,0.005295775822932991,0.4974986103390773
assamese,0.0670391061452514,0.0006180498203876774,0.01594021297153123,0.5096810933940774
unit,0.04692737430167598,0.0002557387662044553,0.009881768955429334,0.505079006772009
representing,0.035754189944134075,0.0005452034831061825,0.0030653633044626016,0.48987411056376573
guideline,0.02011173184357542,5.536326854896695e-05,0.0012368393204665244,0.44285007422068284
various,0.048044692737430165,0.0004182467771914525,0.004860138435329549,0.5056497175141242
biomedical,0.035754189944134075,9.935369649234814e-05,0.005268871045120934,0.47937868237814674
simplification,0.03240223463687151,0.0001051038537828822,0.0041842837347236435,0.4936569222283508
link,0.03910614525139664,0.00013145441052799504,0.006923530053024559,0.4980523094045632
century,0.042458100558659215,0.0003066815735309272,0.005801881925899791,0.4861488321564367
equivalent,0.02346368715083799,8.262411701360897e-05,0.004190509059859295,0.4708048395581273
arabic,0.17877094972067037,0.0033230722406149406,0.045667822027021854,0.5283353010625738
transliteration,0.04022346368715084,8.669263140107443e-05,0.009552150122565408,0.48588490770901194
appropriate,0.035754189944134075,0.00027727217709589514,0.0036519357441083876,0.48800436205016356
axis,0.02011173184357542,0.00019172735052079196,0.0019052407126446491,0.44772386193096547
compute,0.021229050279329607,8.194697055393808e-05,0.003778748920105512,0.4837837837837838
solution,0.027932960893854747,7.937421469377716e-05,0.006678726392362715,0.4737956590788777
token,0.03798882681564245,0.00022048383482972127,0.0050948593999821865,0.4963948973932335
dimensional,0.024581005586592177,4.118783238476088e-05,0.004111686031736272,0.48694232861806314
embedding,0.08603351955307262,0.0005593438283884193,0.022397693113308997,0.5073696145124716
low,0.049162011173184354,0.00019395107701784004,0.009416832617261338,0.49722222222222223
ner,0.04022346368715084,9.862895144394572e-05,0.007402689221325418,0.4925701706108971
appears,0.0335195530726257,0.00015790828657506035,0.007557239143077036,0.4947484798231067
spatial,0.034636871508379886,9.521023675745292e-05,0.003981738820858273,0.4843073593073593
dans,0.025698324022346366,6.416253513151499e-05,0.0021076991882689657,0.4708048395581273
analogy,0.05698324022346368,0.00021485582659975562,0.015208295881972127,0.5056497175141242
based method,0.030167597765363124,6.678568505835665e-05,0.006893785177056357,0.4708048395581273
reasoning,0.03128491620111731,8.996697933940299e-05,0.005645954647017199,0.5002794857462269
2010,0.041340782122905026,0.0002494931950168539,0.003530787130157073,0.4939293598233996
operation,0.024581005586592177,0.00011885152065949103,0.0015410497387458163,0.45570264765784113
edit,0.035754189944134075,0.00014132038518524756,0.003290913300287758,0.4786096256684492
wikipedia,0.053631284916201116,0.0004192309635420465,0.0075528072188812455,0.5014005602240896
baseline,0.048044692737430165,0.00039212309188425885,0.009249353100043631,0.504225352112676
minimalist,0.02346368715083799,4.799772254681328e-05,0.002584693711103119,0.4644525168655942
minimalist grammar,0.02346368715083799,4.799772254681328e-05,0.002584693711103119,0.4644525168655942
even,0.022346368715083796,8.441184372053208e-05,0.0025432903399943523,0.4786096256684492
attribution,0.027932960893854747,6.732549064085074e-05,0.004573318810546225,0.48144163528778916
positive,0.03240223463687151,9.37220396353971e-05,0.005359309835705274,0.4936569222283508
identifying,0.026815642458100558,0.00011600151211014702,0.0015117897003398863,0.4466067864271457
morphological analysis,0.04469273743016759,0.0001589143480607308,0.013236504185535165,0.4819601507808293
analyzer,0.05027932960893854,0.00023490770641854957,0.010812103179615387,0.48404542996214167
controlled natural,0.03128491620111731,7.81932121020947e-05,0.008347273332443365,0.4570990806945863
comparative,0.02346368715083799,5.8535742591885e-05,0.002362884012988903,0.4745493107104984
bulgarian,0.024581005586592177,7.241597505505629e-05,0.0033267901059158243,0.4402361042793901
prototype,0.042458100558659215,0.00023538804701784985,0.006709748341114179,0.5016816143497758
action,0.042458100558659215,0.00034516432272370753,0.0049359301220610104,0.5025266704098821
radical,0.022346368715083796,0.0002126946536820623,0.003230586196974155,0.47354497354497355
design,0.026815642458100558,0.00011256762019108902,0.004029701133019816,0.4877384196185286
kind,0.0335195530726257,0.00016641895405644896,0.003953103070662236,0.4920285871357889
correct,0.025698324022346366,4.779991021490804e-05,0.007591352749665311,0.4695697796432319
expert,0.025698324022346366,6.149933565724495e-05,0.005582398625826149,0.48300053966540746
relatedness,0.04022346368715084,9.019101215184234e-05,0.006984237169718905,0.48827059465357336
semantic relatedness,0.026815642458100558,4.423411983452045e-05,0.0040410730819649375,0.4625322997416021
2011,0.030167597765363124,0.0001332360795153927,0.005393512750936523,0.4909489851892485
persian,0.029050279329608936,9.856467407064574e-05,0.006707422177441508,0.4720464135021097
supervised,0.03128491620111731,7.642347250183416e-05,0.004622049526516496,0.4906798245614035
lambda,0.030167597765363124,9.408196572861162e-05,0.00744855189569673,0.48641304347826086
representation word,0.029050279329608936,4.947612759579627e-05,0.0069639135627869095,0.4931129476584022
generated,0.041340782122905026,0.00034045571446361927,0.004896887952294485,0.4983296213808463
wsd,0.030167597765363124,5.744847601124485e-05,0.007520815993177866,0.4909489851892485
language understanding,0.030167597765363124,7.611093889599711e-05,0.007274178957248033,0.47835382148583644
understanding,0.06927374301675977,0.00039865376207957924,0.019597167986135085,0.5016816143497758
better,0.0670391061452514,0.0006200430204128636,0.009884191658973727,0.5120137299771167
sentiment word,0.03128491620111731,7.70317771064349e-05,0.005248362207011906,0.48641304347826086
lexica,0.035754189944134075,0.00014210892960872415,0.004796037080630569,0.5005592841163311
clinical,0.027932960893854747,0.00014365852276675205,0.0032962280499157243,0.4717975751186083
twitter,0.041340782122905026,0.00017055581585656194,0.007819105260256738,0.49611973392461195
asl,0.026815642458100558,4.626078330526209e-05,0.008425923774761498,0.47989276139410186
sign language,0.05921787709497206,0.00016842581244074016,0.019633775394500456,0.4942020982882385
statistical machine,0.042458100558659215,0.0001392205380246344,0.01695660397670718,0.4632505175983437
function tagging,0.02346368715083799,7.33666194081965e-06,0.0033904810429166523,0.4015253476895469
grammatical relation,0.027932960893854747,2.835413837981077e-05,0.005022820279134704,0.468586387434555
myanmar,0.02346368715083799,7.33666194081965e-06,0.0033904810429166523,0.4015253476895469
myanmar sentence,0.02346368715083799,7.33666194081965e-06,0.0033904810429166523,0.4015253476895469
bangla,0.041340782122905026,0.00021707859740044855,0.008878357087360872,0.4974986103390773
cfg,0.029050279329608936,5.281986140394067e-05,0.004603404075549878,0.46205472379969026
emotion,0.055865921787709494,0.0003505593685942082,0.009154002314255885,0.4974986103390773
beyond,0.022346368715083796,3.3385999987189774e-05,0.004141009679787431,0.45202020202020204
arabic language,0.048044692737430165,0.00013667649393179376,0.014032625703652409,0.4914881933003844
fast,0.02346368715083799,4.810416282781164e-05,0.001919621452570024,0.45991778006166495
purpose,0.04469273743016759,0.00026097106481472594,0.003913231908618769,0.5005592841163311
manipuri,0.03240223463687151,0.00010359256750266969,0.006867415505339306,0.4947484798231067
precision,0.025698324022346366,4.9823182965198995e-05,0.0028454340040019663,0.4843073593073593
tempeval,0.022346368715083796,6.992047009568531e-05,0.0025218395891358114,0.45042778057372923
temporal relation,0.025698324022346366,8.366446395842728e-05,0.0029982386945055753,0.4745493107104984
monolingual,0.0335195530726257,0.00010737708408881845,0.00581371941774848,0.4994419642857143
error correction,0.027932960893854747,5.466942608393893e-05,0.00792153604475202,0.421970768505422
dataset,0.053631284916201116,0.00037473899570755786,0.008534375928646393,0.5039414414414415
roget,0.026815642458100558,3.163046368503864e-05,0.004340996489428077,0.48720740337506807
roget thesaurus,0.017877094972067038,1.152635503049661e-05,0.0029306579796831386,0.46157813305827744
real,0.02346368715083799,8.122369181568345e-05,0.004062787058051386,0.4750530785562633
coefficient,0.029050279329608936,7.350824544330139e-05,0.0032756660971589384,0.4730443974630021
edit distance,0.027932960893854747,8.723599893128677e-05,0.0025273926839068056,0.45968156137647664
assisted,0.03240223463687151,0.00010355584736020177,0.006374548304164587,0.47886570358480474
2013,0.02346368715083799,3.292665129208041e-05,0.004299900407111516,0.46157813305827744
colour,0.018994413407821226,1.675207315581241e-05,0.003800000990180849,0.44549527127924343
authorship,0.024581005586592177,3.7357428418915105e-05,0.005655032443738882,0.44527363184079605
gender,0.029050279329608936,8.390515819679168e-05,0.003997802418478616,0.48352242031334414
gujarati,0.03128491620111731,0.00014829410626768303,0.00769755233655149,0.4796355841371919
stemmer,0.017877094972067038,2.786731625539176e-05,0.00778846508475565,0.41920374707259955
translator,0.04022346368715084,0.00021744369980647495,0.0070801491037272655,0.48800436205016356
ranking,0.036871508379888264,0.00011890864991415824,0.008936730449994169,0.47254487856388594
dependency parsing,0.03240223463687151,9.559401117470944e-05,0.006379886931142502,0.4904109589041096
cnl,0.027932960893854747,5.015871083522842e-05,0.007730024583029205,0.45944558521560575
prior polarity,0.027932960893854747,4.888641291581756e-05,0.0058431409159771545,0.4822198275862069
appear,0.02011173184357542,6.0236937287308196e-05,0.002423029335153663,0.43743890518084066
learn,0.05921787709497206,0.0003962915046401921,0.013669313903428173,0.5030916245081506
add,0.027932960893854747,6.872678339044493e-05,0.002379750642695723,0.4683411826268969
book,0.04581005586592178,0.0003322005168164177,0.007190360388740557,0.4931129476584022
chinese word,0.025698324022346366,5.62371917538022e-05,0.005419909210089078,0.4649350649350649
define,0.022346368715083796,6.529731165953278e-05,0.0023844584846472896,0.4740466101694915
neural,0.1430167597765363,0.0017268706269377323,0.05120729195024445,0.5215617715617715
neural network,0.05698324022346368,0.000315509869577013,0.011345337764863574,0.4920285871357889
convolutional,0.022346368715083796,3.9091351504684574e-05,0.004974220471678551,0.4695697796432319
association,0.05251396648044692,0.00019734692154839702,0.010536766990743263,0.4977753058954394
judgment,0.022346368715083796,3.1951050506810254e-05,0.0035156943770504674,0.47229551451187335
name entity,0.026815642458100558,1.5758267015241905e-05,0.007825063163813773,0.4533941236068896
stemming,0.029050279329608936,6.081902988971356e-05,0.010855163702296127,0.4432887568103021
done,0.02346368715083799,2.774542391042966e-05,0.005948989736795271,0.46809623430962344
learns,0.0335195530726257,0.00011396226077128855,0.006305487083739203,0.4933847850055127
long,0.030167597765363124,7.787238221587382e-05,0.00539820359344785,0.4819601507808293
detect,0.030167597765363124,8.455044865846466e-05,0.0031365938028308418,0.4843073593073593
tweet,0.042458100558659215,0.00012403707245114802,0.00619530394815805,0.48987411056376573
crowdsourcing,0.029050279329608936,8.429970925961062e-05,0.003811925538717875,0.47989276139410186
embeddings,0.1340782122905028,0.0012786738720782108,0.040347862797601435,0.518840579710145
cross lingual,0.026815642458100558,4.235283865333687e-05,0.00533129475014574,0.47329455314648333
complex network,0.024581005586592177,6.247088790040032e-05,0.006826077461334672,0.48170075349838537
semantic parsing,0.034636871508379886,9.89433326594475e-05,0.005842782199358846,0.4909489851892485
provide,0.03910614525139664,0.0002151561924250377,0.005056695632731019,0.4977753058954394
medical,0.03128491620111731,8.367687042370993e-05,0.005747768120189026,0.4914881933003844
discontinuous,0.02346368715083799,2.8808860163391197e-05,0.002993410561298048,0.4775880469583778
distributed,0.04581005586592178,0.00022707092487531206,0.012115490323777551,0.4806659505907626
distributed representation,0.03240223463687151,7.253052213729819e-05,0.006989721356196932,0.47606382978723405
smt,0.03128491620111731,4.790568880606657e-05,0.011374784857026445,0.4642116182572614
state art,0.042458100558659215,0.0001547821735263523,0.009388210026686583,0.5008393956351427
hidden,0.026815642458100558,4.1055248720743083e-05,0.007056458444079633,0.4939293598233996
survey,0.043575418994413403,0.00022625984241657612,0.006592160209637099,0.48247978436657685
capture,0.027932960893854747,0.00011191082172476215,0.004181570037596942,0.4925701706108971
contextual,0.03240223463687151,7.069295117491541e-05,0.006308361895517555,0.4997208263539922
2015,0.025698324022346366,0.0001723525645936674,0.00355260256050902,0.468586387434555
framenet,0.022346368715083796,3.774066401854307e-05,0.004416566846030638,0.4468297553669496
side,0.034636871508379886,0.00022026741553764914,0.005058972035164295,0.4925701706108971
word embeddings,0.061452513966480445,0.0003647614212860711,0.01243828204269885,0.5067950169875425
croatian,0.02011173184357542,2.5139307854075763e-05,0.004707791126337818,0.45944558521560575
bengali,0.03240223463687151,6.492887278823991e-05,0.006951921933802545,0.468586387434555
knowledge base,0.030167597765363124,9.760592985644153e-05,0.004803748467961743,0.4801502145922747
2014,0.025698324022346366,5.1548026453981504e-05,0.003999012808203108,0.4877384196185286
morphological analyzer,0.03128491620111731,6.150472370958725e-05,0.0053971158369084254,0.47130068457082674
tensor,0.035754189944134075,0.0001299724022136451,0.00505814535495923,0.49584487534626037
word vector,0.022346368715083796,2.367641871458106e-05,0.005852453118726435,0.46397096941420424
word representation,0.048044692737430165,0.0001249412511836378,0.014331774326018334,0.4890710382513661
phrase based,0.022346368715083796,1.5126890273252087e-05,0.010965000574430315,0.4424122590212556
correlation,0.025698324022346366,9.915808752248614e-05,0.0042245973277053395,0.4904109589041096
projection,0.03240223463687151,0.00013134295420613677,0.005135341965232473,0.5019629837352776
head,0.025698324022346366,3.980106129665456e-05,0.004309939315928494,0.47154899894625923
