id,title,summary,authors,published,keywords
http://arxiv.org/abs/0911.5116v1,"Standardization of the formal representation of lexical information for
  NLP","A survey of dictionary models and formats is presented as well as a
presentation of corresponding recent standardisation activities.",['Laurent Romary'],2009-11-26T16:27:58Z,"['activity', 'corresponding', 'corresponding recent', 'dictionary', 'dictionary model', 'formal', 'formal representation', 'format', 'format presented', 'information', 'information nlp', 'lexical', 'lexical information', 'model', 'model format']"
http://arxiv.org/abs/0912.1820v1,Parsing of part-of-speech tagged Assamese Texts,"A natural language (or ordinary language) is a language that is spoken,
written, or signed by humans for general-purpose communication, as
distinguished from formal languages (such as computer-programming languages or
the ""languages"" used in the study of formal logic). The computational
activities required for enabling a computer to carry out information processing
using natural language is called natural language processing. We have taken
Assamese language to check the grammars of the input sentence. Our aim is to
produce a technique to check the grammatical structures of the sentences in
Assamese text. We have made grammar rules by analyzing the structures of
Assamese sentences. Our parsing program finds the grammatical errors, if any,
in the Assamese sentence. If there is no error, the program will generate the
parse tree for the Assamese sentence","['Mirzanur Rahman', 'Sufal Das', 'Utpal Sharma']",2009-12-09T18:03:20Z,"['language', 'assamese', 'sentence', 'assamese sentence', 'natural', 'natural language', 'assamese text', 'check', 'computer', 'error', 'formal', 'grammar', 'grammatical', 'language language', 'parsing']"
http://arxiv.org/abs/0912.2881v2,Representing human and machine dictionaries in Markup languages,"In this chapter we present the main issues in representing machine readable
dictionaries in XML, and in particular according to the Text Encoding
Dictionary (TEI) guidelines.","['Lothar Lemnitzer', 'Laurent Romary', 'Andreas Witt']",2009-12-15T13:30:14Z,"['dictionary', 'machine', 'representing', 'according', 'according text', 'chapter', 'chapter present', 'dictionary markup', 'dictionary tei', 'dictionary xml', 'encoding', 'encoding dictionary', 'guideline', 'human', 'human machine']"
http://arxiv.org/abs/1001.2267v1,"Speech Recognition by Machine, A Review","This paper presents a brief survey on Automatic Speech Recognition and
discusses the major themes and advances made in the past 60 years of research,
so as to provide a technological perspective and an appreciation of the
fundamental progress that has been accomplished in this important area of
speech communication. After years of research and development the accuracy of
automatic speech recognition remains one of the important research challenges
(e.g., variations of the context, speakers, and environment).The design of
Speech Recognition system requires careful attentions to the following issues:
Definition of various types of speech classes, speech representation, feature
extraction techniques, speech classifiers, database and performance evaluation.
The problems that are existing in ASR and the various techniques to solve these
problems constructed by various research workers have been presented in a
chronological order. Hence authors hope that this work shall be a contribution
in the area of speech recognition. The objective of this review paper is to
summarize and compare some of the well known methods used in various stages of
speech recognition system and identify research topic and applications which
are at the forefront of this exciting and challenging field.","['M. A. Anusuya', 'S. K. Katti']",2010-01-13T19:02:18Z,"['speech', 'recognition', 'speech recognition', 'research', 'various', 'area', 'area speech', 'automatic', 'automatic speech', 'important', 'paper', 'problem', 'recognition system', 'review', 'review paper']"
http://arxiv.org/abs/1001.4273v1,Sentence Simplification Aids Protein-Protein Interaction Extraction,"Accurate systems for extracting Protein-Protein Interactions (PPIs)
automatically from biomedical articles can help accelerate biomedical research.
Biomedical Informatics researchers are collaborating to provide metaservices
and advance the state-of-art in PPI extraction. One problem often neglected by
current Natural Language Processing systems is the characteristic complexity of
the sentences in biomedical literature. In this paper, we report on the impact
that automatic simplification of sentences has on the performance of a
state-of-art PPI extraction system, showing a substantial improvement in recall
(8%) when the sentence simplification method is applied, without significant
impact to precision.","['Siddhartha Jonnalagadda', 'Graciela Gonzalez']",2010-01-24T20:23:10Z,"['biomedical', 'protein', 'sentence', 'extraction', 'simplification', 'system', 'art', 'art ppi', 'impact', 'interaction', 'ppi', 'ppi extraction', 'protein interaction', 'protein protein', 'sentence simplification']"
http://arxiv.org/abs/1001.4277v1,"Towards Effective Sentence Simplification for Automatic Processing of
  Biomedical Text","The complexity of sentences characteristic to biomedical articles poses a
challenge to natural language parsers, which are typically trained on
large-scale corpora of non-technical text. We propose a text simplification
process, bioSimplify, that seeks to reduce the complexity of sentences in
biomedical abstracts in order to improve the performance of syntactic parsers
on the processed sentences. Syntactic parsing is typically one of the first
steps in a text mining pipeline. Thus, any improvement in performance would
have a ripple effect over all processing steps. We evaluated our method using a
corpus of biomedical sentences annotated with syntactic links. Our empirical
results show an improvement of 2.90% for the Charniak-McClosky parser and of
4.23% for the Link Grammar parser when processing simplified sentences rather
than the original sentences in the corpus.","['Siddhartha Jonnalagadda', 'Luis Tari', 'Jorg Hakenberg', 'Chitta Baral', 'Graciela Gonzalez']",2010-01-24T20:35:29Z,"['sentence', 'biomedical', 'parser', 'text', 'corpus', 'processing', 'syntactic', 'complexity', 'complexity sentence', 'improvement', 'link', 'performance', 'simplification', 'step', 'typically']"
http://arxiv.org/abs/1002.0478v1,"Étude et traitement automatique de l'anglais du XVIIe siècle :
  outils morphosyntaxiques et dictionnaires","In this article, we record the main linguistic differences or singularities
of 17th century English, analyse them morphologically and syntactically and
propose equivalent forms in contemporary English. We show how 17th century
texts may be transcribed into modern English, combining the use of electronic
dictionaries with rules of transcription implemented as transducers. Apr\`es
avoir expos\'e la constitution du corpus, nous recensons les principales
diff\'erences ou particularit\'es linguistiques de la langue anglaise du XVIIe
si\`ecle, les analysons du point de vue morphologique et syntaxique et
proposons des \'equivalents en anglais contemporain (AC). Nous montrons comment
nous pouvons effectuer une transcription automatique de textes anglais du XVIIe
si\`ecle en anglais moderne, en combinant l'utilisation de dictionnaires
\'electroniques avec des r\`egles de transcriptions impl\'ement\'ees sous forme
de transducteurs.","['Odile Piton', 'Hélène Pignot']",2010-02-02T13:23:47Z,"['anglais', 'english', 'nous', 'transcription', 'xviie', '17th', '17th century', 'anglais xviie', 'automatique', 'century', 'dictionnaires', 'ecle', 'equivalent', 'xviie ecle', 'analyse']"
http://arxiv.org/abs/1002.0479v1,"""Mind your p's and q's"": or the peregrinations of an apostrophe in 17th
  Century English","If the use of the apostrophe in contemporary English often marks the Saxon
genitive, it may also indicate the omission of one or more let-ters. Some
writers (wrongly?) use it to mark the plural in symbols or abbreviations,
visual-ised thanks to the isolation of the morpheme ""s"". This punctuation mark
was imported from the Continent in the 16th century. During the 19th century
its use was standardised. However the rules of its usage still seem problematic
to many, including literate speakers of English. ""All too often, the apostrophe
is misplaced"", or ""errant apostrophes are springing up every-where"" is a
complaint that Internet users fre-quently come across when visiting grammar
websites. Many of them detail its various uses and misuses, and attempt to
correct the most common mistakes about it, especially its mis-use in the
plural, called greengrocers' apostro-phes and humorously misspelled
""greengro-cers apostrophe's"". While studying English travel accounts published
in the seventeenth century, we noticed that the different uses of this symbol
may accompany various models of metaplasms. We were able to highlight the
linguistic variations of some lexemes, and trace the origin of modern grammar
rules gov-erning its usage.","['Odile Piton', 'Hélène Pignot']",2010-02-02T13:24:20Z,"['apostrophe', 'century', 'english', 'use', 'mark', 'english often', 'grammar', 'many', 'may', 'often', 'plural', 'rule', 'symbol', 'usage', 'various']"
http://arxiv.org/abs/1002.0481v2,"Recognition and translation Arabic-French of Named Entities: case of the
  Sport places","The recognition of Arabic Named Entities (NE) is a problem in different
domains of Natural Language Processing (NLP) like automatic translation.
Indeed, NE translation allows the access to multilingual in-formation. This
translation doesn't always lead to expected result especially when NE contains
a person name. For this reason and in order to ameliorate translation, we can
transliterate some part of NE. In this context, we propose a method that
integrates translation and transliteration together. We used the linguis-tic
NooJ platform that is based on local grammars and transducers. In this paper,
we focus on sport domain. We will firstly suggest a refinement of the
typological model presented at the MUC Conferences we will describe the
integration of an Arabic transliteration module into translation system.
Finally, we will detail our method and give the results of the evaluation.","['Abdelmajid Ben Hamadou', 'Odile Piton', 'Héla Fehri']",2010-02-02T13:24:38Z,"['translation', 'arabic', 'domain', 'entity', 'method', 'named', 'named entity', 'recognition', 'result', 'sport', 'transliteration', 'access', 'access multilingual', 'allows', 'allows access']"
http://arxiv.org/abs/1002.0485v1,"Morphological study of Albanian words, and processing with NooJ","We are developing electronic dictionaries and transducers for the automatic
processing of the Albanian Language. We will analyze the words inside a linear
segment of text. We will also study the relationship between units of sense and
units of form. The composition of words takes different forms in Albanian. We
have found that morphemes are frequently concatenated or simply juxtaposed or
contracted. The inflected grammar of NooJ allows constructing the dictionaries
of flexed forms (declensions or conjugations). The diversity of word structures
requires tools to identify words created by simple concatenation, or to treat
contractions. The morphological tools of NooJ allow us to create grammatical
tools to represent and treat these phenomena. But certain problems exceed the
morphological analysis and must be represented by syntactical grammars.","['Odile Piton', 'Klara Lagji']",2010-02-02T13:35:02Z,"['word', 'albanian', 'form', 'morphological', 'nooj', 'tool', 'dictionary', 'grammar', 'processing', 'study', 'treat', 'unit', 'albanian found', 'albanian language', 'albanian word']"
http://arxiv.org/abs/1002.0773v1,"Approximations to the MMI criterion and their effect on lattice-based
  MMI","Maximum mutual information (MMI) is a model selection criterion used for
hidden Markov model (HMM) parameter estimation that was developed more than
twenty years ago as a discriminative alternative to the maximum likelihood
criterion for HMM-based speech recognition. It has been shown in the speech
recognition literature that parameter estimation using the current MMI
paradigm, lattice-based MMI, consistently outperforms maximum likelihood
estimation, but this is at the expense of undesirable convergence properties.
In particular, recognition performance is sensitive to the number of times that
the iterative MMI estimation algorithm, extended Baum-Welch, is performed. In
fact, too many iterations of extended Baum-Welch will lead to degraded
performance, despite the fact that the MMI criterion improves at each
iteration. This phenomenon is at variance with the analogous behavior of
maximum likelihood estimation -- at least for the HMMs used in speech
recognition -- and it has previously been attributed to `over fitting'. In this
paper, we present an analysis of lattice-based MMI that demonstrates, first of
all, that the asymptotic behavior of lattice-based MMI is much worse than was
previously understood, i.e. it does not appear to converge at all, and, second
of all, that this is not due to `over fitting'. Instead, we demonstrate that
the `over fitting' phenomenon is the result of standard methodology that
exacerbates the poor behavior of two key approximations in the lattice-based
MMI machinery. We also demonstrate that if we modify the standard methodology
to improve the validity of these approximations, then the convergence
properties of lattice-based MMI become benign without sacrificing improvements
to recognition accuracy.",['Steven Wegmann'],2010-02-03T16:06:24Z,"['mmi', 'based', 'based mmi', 'lattice', 'lattice based', 'estimation', 'recognition', 'criterion', 'maximum', 'approximation', 'behavior', 'fitting', 'likelihood', 'maximum likelihood', 'speech']"
http://arxiv.org/abs/1002.0904v1,On Event Structure in the Torn Dress,"Using Pustejovsky's ""The Syntax of Event Structure"" and Fong's ""On Mending a
Torn Dress"" we give a glimpse of a Pustejovsky-like analysis to some example
sentences in Fong. We attempt to give a framework for semantics to the noun
phrases and adverbs as appropriate as well as the lexical entries for all words
in the examples and critique both papers in light of our findings and
difficulties.",['Serguei A. Mokhov'],2010-02-04T06:30:14Z,"['dress', 'event', 'event structure', 'example', 'fong', 'give', 'pustejovsky', 'structure', 'torn', 'torn dress', 'adverb', 'adverb appropriate', 'analysis', 'analysis example', 'appropriate']"
http://arxiv.org/abs/1002.1095v1,"Towards a Heuristic Categorization of Prepositional Phrases in English
  with WordNet","This document discusses an approach and its rudimentary realization towards
automatic classification of PPs; the topic, that has not received as much
attention in NLP as NPs and VPs. The approach is a rule-based heuristics
outlined in several levels of our research. There are 7 semantic categories of
PPs considered in this document that we are able to classify from an annotated
corpus.","['Frank Rudzicz', 'Serguei A. Mokhov']",2010-02-04T22:48:31Z,"['approach', 'document', 'heuristic', 'pps', 'towards', 'able', 'able classify', 'annotated', 'annotated corpus', 'approach rudimentary', 'approach rule', 'attention', 'attention nlp', 'automatic', 'automatic classification']"
http://arxiv.org/abs/1002.1919v2,Thai Rhetorical Structure Analysis,"Rhetorical structure analysis (RSA) explores discourse relations among
elementary discourse units (EDUs) in a text. It is very useful in many text
processing tasks employing relationships among EDUs such as text understanding,
summarization, and question-answering. Thai language with its distinctive
linguistic characteristics requires a unique technique. This article proposes
an approach for Thai rhetorical structure analysis. First, EDUs are segmented
by two hidden Markov models derived from syntactic rules. A rhetorical
structure tree is constructed from a clustering technique with its similarity
measure derived from Thai semantic rules. Then, a decision tree whose features
derived from the semantic rules is used to determine discourse relations.","['Somnuk Sinthupoun', 'Ohm Sornil']",2010-02-09T20:01:06Z,"['rhetorical', 'rhetorical structure', 'structure', 'thai', 'analysis', 'derived', 'discourse', 'edus', 'rule', 'structure analysis', 'text', 'among', 'discourse relation', 'edus text', 'relation']"
http://arxiv.org/abs/1002.3320v1,"Co-channel Interference Cancellation for Space-Time Coded OFDM Systems
  Using Adaptive Beamforming and Null Deepening","Combined with space-time coding, the orthogonal frequency division
multiplexing (OFDM) system explores space diversity. It is a potential scheme
to offer spectral efficiency and robust high data rate transmissions over
frequency-selective fading channel. However, space-time coding impairs the
system ability to suppress interferences as the signals transmitted from two
transmit antennas are superposed and interfered at the receiver antennas. In
this paper, we developed an adaptive beamforming based on least mean squared
error algorithm and null deepening to combat co-channel interference (CCI) for
the space-time coded OFDM (STC-OFDM) system. To illustrate the performance of
the presented approach, it is compared to the null steering beamformer which
requires a prior knowledge of directions of arrival (DOAs). The structure of
space-time decoders are preserved although there is the use of beamformers
before decoding. By incorporating the proposed beamformer as a CCI canceller in
the STC-OFDM systems, the performance improvement is achieved as shown in the
simulation results.",['Raungrong Suleesathira'],2010-02-17T17:30:22Z,"['space', 'ofdm', 'space time', 'system', 'time', 'ofdm system', 'channel', 'interference', 'null', 'adaptive', 'adaptive beamforming', 'antenna', 'beamformer', 'beamforming', 'cci']"
http://arxiv.org/abs/1002.4820v1,SLAM : Solutions lexicales automatique pour métaphores,"This article presents SLAM, an Automatic Solver for Lexical Metaphors like
?d\'eshabiller* une pomme? (to undress* an apple). SLAM calculates a
conventional solution for these productions. To carry on it, SLAM has to
intersect the paradigmatic axis of the metaphorical verb ?d\'eshabiller*?,
where ?peler? (?to peel?) comes closer, with a syntagmatic axis that comes from
a corpus where ?peler une pomme? (to peel an apple) is semantically and
syntactically regular. We test this model on DicoSyn, which is a ?small world?
network of synonyms, to compute the paradigmatic axis and on Frantext.20, a
French corpus, to compute the syntagmatic axis. Further, we evaluate the model
with a sample of an experimental corpus of the database of Flexsem","['Yann Desalle', 'Bruno Gaume', 'Karine Duvignau']",2010-02-25T16:27:36Z,"['axis', 'slam', 'corpus', 'apple', 'come', 'compute', 'eshabiller', 'model', 'paradigmatic', 'paradigmatic axis', 'peel', 'peler', 'pomme', 'solution', 'syntagmatic']"
http://arxiv.org/abs/1003.0206v1,"Why has (reasonably accurate) Automatic Speech Recognition been so hard
  to achieve?","Hidden Markov models (HMMs) have been successfully applied to automatic
speech recognition for more than 35 years in spite of the fact that a key HMM
assumption -- the statistical independence of frames -- is obviously violated
by speech data. In fact, this data/model mismatch has inspired many attempts to
modify or replace HMMs with alternative models that are better able to take
into account the statistical dependence of frames. However it is fair to say
that in 2010 the HMM is the consensus model of choice for speech recognition
and that HMMs are at the heart of both commercially available products and
contemporary research systems. In this paper we present a preliminary
exploration aimed at understanding how speech data depart from HMMs and what
effect this departure has on the accuracy of HMM-based speech recognition. Our
analysis uses standard diagnostic tools from the field of statistics --
hypothesis testing, simulation and resampling -- which are rarely used in the
field of speech recognition. Our main result, obtained by novel manipulations
of real and resampled data, demonstrates that real data have statistical
dependency and that this dependency is responsible for significant numbers of
recognition errors. We also demonstrate, using simulation and resampling, that
if we `remove' the statistical dependency from data, then the resulting
recognition error rates become negligible. Taken together, these results
suggest that a better understanding of the structure of the statistical
dependency in speech data is a crucial first step towards improving HMM-based
speech recognition.","['Steven Wegmann', 'Larry Gillick']",2010-02-28T19:00:12Z,"['speech', 'recognition', 'data', 'speech recognition', 'statistical', 'dependency', 'hmm', 'hmms', 'model', 'speech data', 'statistical dependency', 'automatic', 'automatic speech', 'based', 'based speech']"
http://arxiv.org/abs/1003.0337v1,"Change of word types to word tokens ratio in the course of translation
  (based on Russian translations of K. Vonnegut novels)","The article provides lexical statistical analysis of K. Vonnegut's two novels
and their Russian translations. It is found out that there happen some changes
between the speed of word types and word tokens ratio change in the source and
target texts. The author hypothesizes that these changes are typical for
English-Russian translations, and moreover, they represent an example of
Baker's translation feature of levelling out.",['Andrey Kutuzov'],2010-03-01T18:04:39Z,"['translation', 'change', 'word', 'russian', 'russian translation', 'novel', 'ratio', 'token', 'token ratio', 'type', 'type word', 'vonnegut', 'word token', 'word type', 'analysis']"
http://arxiv.org/abs/1003.0628v1,Linguistic Geometries for Unsupervised Dimensionality Reduction,"Text documents are complex high dimensional objects. To effectively visualize
such data it is important to reduce its dimensionality and visualize the low
dimensional embedding as a 2-D or 3-D scatter plot. In this paper we explore
dimensionality reduction methods that draw upon domain knowledge in order to
achieve a better low dimensional embedding and visualization of documents. We
consider the use of geometries specified manually by an expert, geometries
derived automatically from corpus statistics, and geometries computed from
linguistic resources.","['Yi Mao', 'Krishnakumar Balasubramanian', 'Guy Lebanon']",2010-03-02T16:52:32Z,"['geometry', 'dimensional', 'dimensionality', 'dimensional embedding', 'dimensionality reduction', 'document', 'embedding', 'linguistic', 'low', 'low dimensional', 'reduction', 'visualize', 'achieve', 'achieve better', 'automatically']"
http://arxiv.org/abs/1003.1399v1,"Automatic derivation of domain terms and concept location based on the
  analysis of the identifiers","Developers express the meaning of the domain ideas in specifically selected
identifiers and comments that form the target implemented code. Software
maintenance requires knowledge and understanding of the encoded ideas. This
paper presents a way how to create automatically domain vocabulary. Knowledge
of domain vocabulary supports the comprehension of a specific domain for later
code maintenance or evolution. We present experiments conducted in two selected
domains: application servers and web frameworks. Knowledge of domain terms
enables easy localization of chunks of code that belong to a certain term. We
consider these chunks of code as ""concepts"" and their placement in the code as
""concept location"". Application developers may also benefit from the obtained
domain terms. These terms are parts of speech that characterize a certain
concept. Concepts are encoded in ""classes"" (OO paradigm) and the obtained
vocabulary of terms supports the selection and the comprehension of the class'
appropriate identifiers. We measured the following software products with our
tool: JBoss, JOnAS, GlassFish, Tapestry, Google Web Toolkit and Echo2.","['Peter Vaclavik', 'Jaroslav Poruban', 'Marek Mezei']",2010-03-06T16:34:40Z,"['domain', 'term', 'code', 'concept', 'domain term', 'identifier', 'knowledge', 'vocabulary', 'application', 'certain', 'chunk', 'chunk code', 'class', 'code concept', 'comprehension']"
http://arxiv.org/abs/1003.1455v1,"A Computational Algorithm based on Empirical Analysis, that Composes
  Sanskrit Poetry","Poetry-writing in Sanskrit is riddled with problems for even those who know
the language well. This is so because the rules that govern Sanskrit prosody
are numerous and stringent. We propose a computational algorithm that converts
prose given as E-text into poetry in accordance with the metrical rules of
Sanskrit prosody, simultaneously taking care to ensure that sandhi or euphonic
conjunction, which is compulsory in verse, is handled. The algorithm is
considerably speeded up by a novel method of reducing the target search
database. The algorithm further gives suggestions to the poet in case what
he/she has given as the input prose is impossible to fit into any allowed
metrical format. There is also an interactive component of the algorithm by
which the algorithm interacts with the poet to resolve ambiguities. In
addition, this unique work, which provides a solution to a problem that has
never been addressed before, provides a simple yet effective speech recognition
interface that would help the visually impaired dictate words in E-text, which
is in turn versified by our Poetry Composer Engine.","['Rama N.', 'Meenakshi Lakshmanan']",2010-03-07T11:28:08Z,"['algorithm', 'poetry', 'sanskrit', 'computational', 'computational algorithm', 'given', 'metrical', 'poet', 'problem', 'prose', 'prosody', 'provides', 'rule', 'sanskrit prosody', 'text']"
http://arxiv.org/abs/1003.4149v1,"Les Entités Nommées : usage et degrés de précision et de
  désambiguïsation","The recognition and classification of Named Entities (NER) are regarded as an
important component for many Natural Language Processing (NLP) applications.
The classification is usually made by taking into account the immediate context
in which the NE appears. In some cases, this immediate context does not allow
getting the right classification. We show in this paper that the use of an
extended syntactic context and large-scale resources could be very useful in
the NER task.","['Claude Martineau', 'Elsa Tolone', 'Stavroula Voyatzi']",2010-03-22T13:09:57Z,"['classification', 'context', 'immediate', 'immediate context', 'ner', 'account', 'account immediate', 'allow', 'allow getting', 'appears', 'appears case', 'application', 'application classification', 'case', 'case immediate']"
http://arxiv.org/abs/1003.4894v1,La représentation formelle des concepts spatiaux dans la langue,"In this chapter, we assume that systematically studying spatial markers
semantics in language provides a means to reveal fundamental properties and
concepts characterizing conceptual representations of space. We propose a
formal system accounting for the properties highlighted by the linguistic
analysis, and we use these tools for representing the semantic content of
several spatial relations of French. The first part presents a semantic
analysis of the expression of space in French aiming at describing the
constraints that formal representations have to take into account. In the
second part, after presenting the structure of our formal system, we set out
its components. A commonsense geometry is sketched out and several functional
and pragmatic spatial concepts are formalized. We take a special attention in
showing that these concepts are well suited to representing the semantic
content of several prepositions of French ('sur' (on), 'dans' (in), 'devant'
(in front of), 'au-dessus' (above)), and in illustrating the inferential
adequacy of these representations.","['Michel Aurnague', 'Laure Vieu', 'Andrée Borillo']",2010-03-25T14:03:51Z,"['concept', 'formal', 'french', 'representation', 'semantic', 'several', 'spatial', 'analysis', 'content', 'content several', 'dans', 'formal system', 'part', 'property', 'representing']"
http://arxiv.org/abs/1003.4898v1,"Les entités spatiales dans la langue : étude descriptive, formelle
  et expérimentale de la catégorisation","While previous linguistic and psycholinguistic research on space has mainly
analyzed spatial relations, the studies reported in this paper focus on how
language distinguishes among spatial entities. Descriptive and experimental
studies first propose a classification of entities, which accounts for both
static and dynamic space, has some cross-linguistic validity, and underlies
adults' cognitive processing. Formal and computational analyses then introduce
theoretical elements aiming at modelling these categories, while fulfilling
various properties of formal ontologies (generality, parsimony, coherence...).
This formal framework accounts, in particular, for functional dependences among
entities underlying some part-whole descriptions. Finally, developmental
research shows that language-specific properties have a clear impact on how
children talk about space. The results suggest some cross-linguistic
variability in children's spatial representations from an early age onwards,
bringing into question models in which general cognitive capacities are the
only determinants of spatial cognition during the course of development.","['Michel Aurnague', 'Maya Hickmann', 'Laure Vieu']",2010-03-25T14:08:44Z,"['spatial', 'entity', 'formal', 'linguistic', 'space', 'account', 'among', 'child', 'cognitive', 'cross', 'cross linguistic', 'descriptive', 'language', 'property', 'research']"
http://arxiv.org/abs/1003.5372v1,Learning Recursive Segments for Discourse Parsing,"Automatically detecting discourse segments is an important preliminary step
towards full discourse parsing. Previous research on discourse segmentation
have relied on the assumption that elementary discourse units (EDUs) in a
document always form a linear sequence (i.e., they can never be nested).
Unfortunately, this assumption turns out to be too strong, for some theories of
discourse like SDRT allows for nested discourse units. In this paper, we
present a simple approach to discourse segmentation that is able to produce
nested EDUs. Our approach builds on standard multi-class classification
techniques combined with a simple repairing heuristic that enforces global
coherence. Our system was developed and evaluated on the first round of
annotations provided by the French Annodis project (an ongoing effort to create
a discourse bank for French). Cross-validated on only 47 documents (1,445
EDUs), our system achieves encouraging performance results with an F-score of
73% for finding EDUs.","['Stergos Afantenos', 'Pascal Denis', 'Philippe Muller', 'Laurence Danlos']",2010-03-28T15:17:22Z,"['discourse', 'edus', 'nested', 'approach', 'assumption', 'discourse parsing', 'discourse segmentation', 'discourse unit', 'document', 'french', 'parsing', 'segment', 'segmentation', 'simple', 'system']"
http://arxiv.org/abs/1004.4181v1,Displacement Calculus,"The Lambek calculus provides a foundation for categorial grammar in the form
of a logic of concatenation. But natural language is characterized by
dependencies which may also be discontinuous. In this paper we introduce the
displacement calculus, a generalization of Lambek calculus, which preserves its
good proof-theoretic properties while embracing discontinuiity and subsuming
it. We illustrate linguistic applications and prove Cut-elimination, the
subformula property, and decidability","['Glyn Morrill', 'Oriol Valentín']",2010-04-23T17:00:18Z,"['calculus', 'displacement', 'displacement calculus', 'lambek', 'lambek calculus', 'property', 'also', 'also discontinuous', 'application', 'application prove', 'calculus generalization', 'calculus lambek', 'calculus preserve', 'calculus provides', 'categorial']"
http://arxiv.org/abs/1005.3902v1,Morphonette: a morphological network of French,"This paper describes in details the first version of Morphonette, a new
French morphological resource and a new radically lexeme-based method of
morphological analysis. This research is grounded in a paradigmatic conception
of derivational morphology where the morphological structure is a structure of
the entire lexicon and not one of the individual words it contains. The
discovery of this structure relies on a measure of morphological similarity
between words, on formal analogy and on the properties of two morphological
paradigms:",['Nabil Hathout'],2010-05-21T08:12:12Z,"['morphological', 'structure', 'french', 'morphonette', 'new', 'word', 'analogy', 'analogy property', 'analysis', 'analysis research', 'based', 'based method', 'conception', 'conception derivational', 'contains']"
http://arxiv.org/abs/1005.4697v3,The Lambek-Grishin calculus is NP-complete,"The Lambek-Grishin calculus LG is the symmetric extension of the
non-associative Lambek calculus NL. In this paper we prove that the
derivability problem for LG is NP-complete.",['Jeroen Bransen'],2010-05-25T20:36:09Z,"['calculus', 'lambek', 'complete', 'grishin', 'grishin calculus', 'lambek grishin', 'associative', 'associative lambek', 'calculus complete', 'calculus paper', 'calculus symmetric', 'complete lambek', 'derivability', 'derivability problem', 'extension']"
http://arxiv.org/abs/1005.5466v1,"Quantitative parametrization of texts written by Ivan Franko: An attempt
  of the project","In the article, the project of quantitative parametrization of all texts by
Ivan Franko is manifested. It can be made only by using modern computer
techniques after the frequency dictionaries for all Franko's works are
compiled. The paper describes the application spheres, methodology, stages,
principles and peculiarities in the compilation of the frequency dictionary of
the second half of the 19th century - the beginning of the 20th century. The
relation between the Ivan Franko frequency dictionary, explanatory dictionary
of writer's language and text corpus is discussed.",['Solomiya Buk'],2010-05-29T16:37:02Z,"['dictionary', 'franko', 'frequency', 'frequency dictionary', 'ivan', 'ivan franko', 'text', 'century', 'parametrization', 'parametrization text', 'project', 'quantitative', 'quantitative parametrization', '19th', '19th century']"
http://arxiv.org/abs/1005.5596v1,A generic tool to generate a lexicon for NLP from Lexicon-Grammar tables,"Lexicon-Grammar tables constitute a large-coverage syntactic lexicon but they
cannot be directly used in Natural Language Processing (NLP) applications
because they sometimes rely on implicit information. In this paper, we
introduce LGExtract, a generic tool for generating a syntactic lexicon for NLP
from the Lexicon-Grammar tables. It is based on a global table that contains
undefined information and on a unique extraction script including all
operations to be performed for all tables. We also present an experiment that
has been conducted to generate a new lexicon of French verbs and predicative
nouns.","['Matthieu Constant', 'Elsa Tolone']",2010-05-31T06:37:40Z,"['lexicon', 'table', 'grammar', 'grammar table', 'lexicon grammar', 'nlp', 'generate', 'generic', 'generic tool', 'information', 'lexicon nlp', 'nlp lexicon', 'syntactic', 'syntactic lexicon', 'tool']"
http://arxiv.org/abs/1006.0153v1,"Ivan Franko's novel Dlja domashnjoho ohnyshcha (For the Hearth) in the
  light of the frequency dictionary","In the article, the methodology and the principles of the compilation of the
Frequency dictionary for Ivan Franko's novel Dlja domashnjoho ohnyshcha (For
the Hearth) are described. The following statistical parameters of the novel
vocabulary are obtained: variety, exclusiveness, concentration indexes,
correlation between word rank and text coverage, etc. The main quantitative
characteristics of Franko's novels Perekhresni stezhky (The Cross-Paths) and
Dlja domashnjoho ohnyshcha are compared on the basis of their frequency
dictionaries.",['Solomiya Buk'],2010-06-01T15:20:59Z,"['novel', 'dictionary', 'dlja', 'dlja domashnjoho', 'domashnjoho', 'domashnjoho ohnyshcha', 'franko', 'franko novel', 'frequency', 'frequency dictionary', 'ohnyshcha', 'hearth', 'ivan', 'ivan franko', 'novel dlja']"
http://arxiv.org/abs/1006.2809v1,Offline Arabic Handwriting Recognition Using Artificial Neural Network,"The ambition of a character recognition system is to transform a text
document typed on paper into a digital format that can be manipulated by word
processor software Unlike other languages, Arabic has unique features, while
other language doesn't have, from this language these are seven or eight
language such as ordo, jewie and Persian writing, Arabic has twenty eight
letters, each of which can be linked in three different ways or separated
depending on the case. The difficulty of the Arabic handwriting recognition is
that, the accuracy of the character recognition which affects on the accuracy
of the word recognition, in additional there is also two or three from for each
character, the suggested solution by using artificial neural network can solve
the problem and overcome the difficulty of Arabic handwriting recognition.","['A. A Zaidan', 'B. B Zaidan', 'Hamid. A. Jalab', 'Hamdan. O. Alanazi', 'Rami Alnaqeib']",2010-06-14T19:20:31Z,"['recognition', 'arabic', 'language', 'arabic handwriting', 'character', 'handwriting', 'handwriting recognition', 'accuracy', 'artificial', 'artificial neural', 'character recognition', 'difficulty', 'difficulty arabic', 'eight', 'network']"
